year,country,code,gdp,pop,unemp,hc
2005,Austria,AUT,3.67273E+11,8227829,5.63,NA
2005,Azerbaijan,AZE,24743985521,8391850,7.26,NA
2005,"Bahamas, The",BHS,10214337148,324848,10.2,NA
2005,Bahrain,BHR,19620478723,889157,1.07,NA
2005,Bangladesh,BGD,85860367933,139035505,4.25,NA
2005,Barbados,BRB,4481000000,276320,9.08,NA
2005,Belarus,BLR,40242334796,9663915,8.44,NA
2005,Belgium,BEL,4.46826E+11,10478617,8.44,NA
2005,Belize,BLZ,1223534424,283798,10.91,NA
2005,Benin,BEN,7897392742,7982223,0.8,NA
2005,Bermuda,BMU,6736374148,64154,NA,NA
2005,Bhutan,BTN,975999031.6,648744,3.1,NA
2005,Bolivia,BOL,15696607283,9232301,2.82,NA
2005,Bosnia and Herzegovina,BIH,14921313135,3765332,30.4,NA
2005,Botswana,BWA,10230961942,1799077,19.77,NA
2005,Brazil,BRA,1.7748E+12,186127108,9.57,NA
2005,British Virgin Islands,VGB,NA,23106,NA,NA
2005,Brunei Darussalam,BRN,13264408434,365112,6.1,NA
2005,Bulgaria,BGR,42947892705,7658972,10.08,NA
2005,Burkina Faso,BFA,7736021215,13421935,4,NA
2005,Burundi,BDI,1628344244,7364857,1.81,NA
2005,Cabo Verde,CPV,1252563900,463034,10.67,NA
2005,Cambodia,KHM,8138335730,13273355,1.32,NA
2005,Cameroon,CMR,22044058919,17733408,4.4,NA
2005,Canada,CAN,1.43736E+12,32243753,6.76,NA
2005,Caribbean small states,CSS,59085187455,6742657,9.627627056,NA
2005,Cayman Islands,CYM,NA,49261,NA,NA
2005,Central African Republic,CAF,1686032287,4038380,4.38,NA
2005,Central Europe and the Baltics,CEB,1.13785E+12,106041911,12.0561859,NA
2005,Chad,TCD,8416123440,10096630,1.29,NA
2005,Channel Islands,CHI,NA,151674,6.16,NA
2005,Chile,CHL,1.81652E+11,16182713,9.34,NA
2005,China,CHN,3.56211E+12,1303720000,4.5,NA
2005,Colombia,COL,2.30474E+11,42647731,11.87,NA
2005,Comoros,COM,787695597,611625,4.84,NA
2005,"Congo, Dem. Rep.",COD,16466583722,54785894,2.85,NA
2005,"Congo, Rep.",COG,9984107411,3622775,19.8,NA
2005,Costa Rica,CRI,29641245279,4285504,6.57,NA
2005,Cote d'Ivoire,CIV,22322522707,18354513,5.51,NA
2005,Croatia,HRV,58286655437,4310145,12.6,NA
2005,Cuba,CUB,49481477379,11261586,1.95,NA
2005,Curacao,CUW,NA,137658,NA,NA
2005,Cyprus,CYP,22568617261,1027657,5.3,NA
2005,Czech Republic,CZE,1.84954E+11,10211216,7.93,NA
2005,Denmark,DNK,3.18623E+11,5419432,4.83,NA
2005,Djibouti,DJI,NA,783248,11.52,NA
2005,Dominica,DMA,416264047.2,70580,NA,NA
2005,Dominican Republic,DOM,40689414519,9097262,6.59,NA
2005,Early-demographic dividend,EAR,6.90592E+12,2689792006,6.289229319,NA
2005,East Asia & Pacific,EAS,1.34515E+13,2131146847,4.43652718,NA
2005,East Asia & Pacific (excluding high income),EAP,4.94664E+12,1895275475,4.445635948,NA
2005,East Asia & Pacific (IDA & IBRD countries),TEA,4.93689E+12,1871341383,4.467627322,NA
2005,Ecuador,ECU,58876285669,13825839,3.78,NA
2005,"Egypt, Arab Rep.",EGY,1.62282E+11,75523576,11.2,NA
2005,El Salvador,SLV,16926330190,6052124,7.22,NA
2005,Equatorial Guinea,GNQ,12084658969,749527,8.42,NA
2005,Eritrea,ERI,1652380126,2826653,6.76,NA
2005,Estonia,EST,19998686682,1354775,8.03,NA
2005,Eswatini,SWZ,3772877536,1030575,27.47,NA
2005,Ethiopia,ETH,17860775923,76346310,2.5,NA
2005,Euro area,EMU,1.21239E+13,329380417,9.02067445,NA
2005,Europe & Central Asia,ECS,1.96462E+13,871456632,8.731927707,NA
2005,Europe & Central Asia (excluding high income),ECA,2.59048E+12,391952218,8.555185114,NA
2005,Europe & Central Asia (IDA & IBRD countries),TEC,3.02867E+12,434427808,9.412807203,NA
2005,European Union,EUU,1.38399E+13,435581949,9.570432713,NA
2005,Faroe Islands,FRO,NA,47731,NA,NA
2005,Fiji,FJI,3031738285,821606,3.89,NA
2005,Finland,FIN,2.37954E+11,5246096,8.38,NA
2005,Fragile and conflict affected situations,FCS,1.14526E+12,649704454,5.414040154,NA
2005,France,FRA,2.53682E+12,63179356,8.49,NA
2005,French Polynesia,PYF,NA,258780,11.62,NA
2005,Gabon,GAB,13454154690,1390550,16.91,NA
2005,"Gambia, The",GMB,1254700720,1543745,9.41,NA
2005,Georgia,GEO,9479770269,3902469,13.81,NA
2005,Germany,DEU,3.20285E+12,82469422,11.17,NA
2005,Ghana,GHA,23486038976,21814648,5.5,NA
2005,Gibraltar,GIB,NA,33222,NA,NA
2005,Greece,GRC,3.01764E+11,10987314,9.99,NA
2005,Greenland,GRL,2126686937,56935,NA,NA
2005,Grenada,GRD,806869556.9,104658,NA,NA
2005,Guam,GUM,4866372549,158406,7,NA
2005,Guatemala,GTM,34003789233,12948292,3.02,NA
2005,Guinea,GIN,5875302224,9109585,4.45,NA
2005,Guinea-Bissau,GNB,720833135.3,1344931,3.08,NA
2005,Guyana,GUY,2781177624,746156,11.06,NA
2005,Haiti,HTI,10359440139,9195289,14.33,NA
2005,Heavily indebted poor countries (HIPC),HPC,3.76292E+11,543555314,4.983883393,NA
2005,High income,HIC,4.28504E+13,1111423301,6.674976331,NA
2005,Honduras,HND,13268415997,7458982,4.91,NA
2005,"Hong Kong SAR, China",HKG,1.88649E+11,6813200,5.58,NA
2005,Hungary,HUN,1.32673E+11,10087065,7.19,NA
2005,IBRD only,IBD,1.48049E+13,4210325668,6.251455001,NA
2005,Iceland,ISL,13004830338,296734,2.55,NA
2005,IDA & IBRD total,IBT,1.59098E+13,5425296669,5.860192669,NA
2005,IDA blend,IDB,5.32006E+11,404615733,3.043361862,NA
2005,IDA only,IDX,5.73092E+11,810355268,4.663451184,NA
2005,IDA total,IDA,1.1095E+12,1214971001,4.170226984,NA
2005,India,IND,1.19387E+12,1147609924,5.65,NA
2005,Indonesia,IDN,5.71205E+11,226289468,7.95,NA
2005,"Iran, Islamic Rep.",IRN,4.0013E+11,69762345,12.1,NA
2005,Iraq,IRQ,1.08096E+11,26922279,8.93,NA
2005,Ireland,IRL,2.17537E+11,4159914,4.34,NA
2005,Isle of Man,IMN,4617307633,80293,NA,NA
2005,Israel,ISR,1.90946E+11,6930100,11.34,NA
2005,Italy,ITA,2.16502E+12,57969484,7.73,NA
2005,Jamaica,JAM,13547886551,2740000,11.26,NA
2005,Japan,JPN,5.67231E+12,127773000,4.4,NA
2005,Jordan,JOR,20138631536,5765639,14.8,NA
2005,Kazakhstan,KAZ,1.09482E+11,15147029,8.13,NA
2005,Kenya,KEN,31322527291,36624897,2.86,NA
2005,Kiribati,KIR,156554009.2,92319,NA,NA
2005,"Korea, Dem. People's Rep.",PRK,NA,23904167,2.9,NA
2005,"Korea, Rep.",KOR,9.26349E+11,48184561,3.7,NA
2005,Kosovo,XKX,4575051556,1705780,NA,NA
2005,Kuwait,KWT,1.08941E+11,2270196,1.49,NA
2005,Kyrgyz Republic,KGZ,3859382247,5162600,8.11,NA
2005,Lao PDR,LAO,4848156050,5751675,1.35,NA
2005,Late-demographic dividend,LTE,9.63268E+12,2114307472,5.542662916,NA
2005,Latin America & Caribbean,LCN,4.4664E+12,556504216,7.921447758,NA
2005,Latin America & Caribbean (excluding high income),LAC,3.76969E+12,504205968,7.697779329,NA
2005,Latin America & the Caribbean (IDA & IBRD countries),TLA,4.27997E+12,540306150,8.016780366,NA
2005,Latvia,LVA,24449358178,2238799,10.03,NA
2005,Least developed countries: UN classification,LDC,4.98672E+11,744190509,4.426882688,NA
2005,Lebanon,LBN,26678007921,4698761,8.27,NA
2005,Lesotho,LSO,1876159280,1996115,30.78,NA
2005,Liberia,LBR,1410331507,3218114,2.27,NA
2005,Libya,LBY,61714049045,5798615,19.02,NA
2005,Liechtenstein,LIE,NA,34718,NA,NA
2005,Lithuania,LTU,35022016991,3322528,8.33,NA
2005,Low & middle income,LMY,1.49793E+13,5373892527,5.710497468,NA
2005,Low income,LIC,2.78223E+11,446695034,4.793218505,NA
2005,Lower middle income,LMC,3.92884E+12,2659559236,5.596057288,NA
2005,Luxembourg,LUX,47158078488,465158,4.49,NA
2005,"Macao SAR, China",MAC,16606594420,482863,4.1,NA
2005,Madagascar,MDG,8690229650,18336722,2.62,NA
2005,Malawi,MWI,4866809939,12625950,5.93,NA
2005,Malaysia,MYS,2.04863E+11,25690615,3.53,NA
2005,Maldives,MDV,1748799599,319604,6.38,NA
2005,Mali,MLI,8533303592,12775509,9.76,NA
2005,Malta,MLT,7765375534,403834,6.92,NA
2005,Marshall Islands,MHL,151005836.6,55257,NA,NA
2005,Mauritania,MRT,4739542277,3024198,9.86,NA
2005,Mauritius,MUS,7939339024,1228254,9.52,NA
2005,Mexico,MEX,9.82738E+11,106005199,3.56,NA
2005,"Micronesia, Fed. Sts.",FSM,300081139.5,106135,NA,NA
2005,Middle East & North Africa,MEA,2.25515E+12,347029862,10.949157,NA
2005,Middle East & North Africa (excluding high income),MNA,1.1113E+12,304755514,11.89653316,NA
2005,Middle East & North Africa (IDA & IBRD countries),TMN,1.10366E+12,301435118,11.83521853,NA
2005,Middle income,MIC,1.47032E+13,4927197493,5.781124001,NA
2005,Moldova,MDA,5953976967,2888111,7.29,NA
2005,Monaco,MCO,4863051836,33842,NA,NA
2005,Mongolia,MNG,5252765132,2526429,7.09,NA
2005,Montenegro,MNE,3442975809,614261,30.31,NA
2005,Morocco,MAR,73014076005,30455563,11.01,NA
2005,Mozambique,MOZ,7732972113,20493927,3.01,NA
2005,Myanmar,MMR,30443926904,48949931,0.79,NA
2005,Namibia,NAM,9280562719,1938316,21.98,NA
2005,Nauru,NRU,39240729.32,9848,NA,NA
2005,Nepal,NPL,12877563075,25744500,1.56,NA
2005,Netherlands,NLD,7.905E+11,16319868,5.87,NA
2005,New Caledonia,NCL,NA,232250,15.92,NA
2005,New Zealand,NZL,1.37871E+11,4133900,3.81,NA
2005,Nicaragua,NIC,7662940585,5438692,5.37,NA
2005,Niger,NER,6024873704,13624474,3.1,NA
2005,Nigeria,NGA,2.56649E+11,138865014,3.77,NA
2005,North America,NAC,1.57766E+13,327824506,5.255129545,NA
2005,North Macedonia,MKD,7740605652,2060280,37.25,NA
2005,Northern Mariana Islands,MNP,1237000000,56547,NA,NA
2005,Norway,NOR,4.0885E+11,4623291,4.38,NA
2005,Not classified,INX,NA,NA,NA,NA
2005,OECD members,OED,4.27233E+13,1245821323,6.828222749,NA
2005,Oman,OMN,44278535460,2511254,3.8,NA
2005,Other small states,OSS,2.22735E+11,22929069,12.27898111,NA
2005,Pacific island small states,PSS,6115928482,2074776,3.391489976,NA
2005,Pakistan,PAK,1.50181E+11,160304007,0.61,NA
2005,Palau,PLW,207487555,19784,NA,NA
2005,Panama,PAN,20556984395,3330222,3.71,NA
2005,Papua New Guinea,PNG,10692844499,6494902,2.41,NA
2005,Paraguay,PRY,20890891041,5824095,4.83,NA
2005,Peru,PER,1.05786E+11,27866140,4.86,NA
2005,Philippines,PHL,1.63476E+11,86326251,3.8,NA
2005,Poland,POL,3.799E+11,38165445,17.75,NA
2005,Portugal,PRT,2.30949E+11,10503330,7.58,NA
2005,Post-demographic dividend,PST,4.04444E+13,1046366703,6.352904768,NA
2005,Pre-demographic dividend,PRE,7.56919E+11,635451626,5.085711432,NA
2005,Puerto Rico,PRI,1.05342E+11,3821362,11.35,NA
2005,Qatar,QAT,53352370957,865410,0.77,NA
2005,Romania,ROU,1.44652E+11,21319685,7.17,NA
2005,Russian Federation,RUS,1.28152E+12,143518814,7.12,NA
2005,Rwanda,RWA,4107210234,8840220,0.93,NA
2005,Samoa,WSM,633126600.6,179722,5.2,NA
2005,San Marino,SMR,2005511386,29324,NA,NA
2005,Sao Tome and Principe,STP,147663692,157472,16.47,NA
2005,Saudi Arabia,SAU,4.61602E+11,23816175,6.05,NA
2005,Senegal,SEN,13906617694,11090123,8.92,NA
2005,Serbia,SRB,36108863544,7440769,20.85,NA
2005,Seychelles,SYC,783031253.3,82858,NA,NA
2005,Sierra Leone,SLE,1997926595,5645629,3.5,NA
2005,Singapore,SGP,1.72758E+11,4265762,5.59,NA
2005,Sint Maarten (Dutch part),SXM,NA,33011,NA,NA
2005,Slovak Republic,SVK,71071712348,5372807,16.26,NA
2005,Slovenia,SVN,43897124009,2000474,6.51,NA
2005,Small states,SST,2.87982E+11,31746502,11.17191991,NA
2005,Solomon Islands,SLB,655932852.3,469918,2.05,NA
2005,Somalia,SOM,NA,10446856,13.39,NA
2005,South Africa,ZAF,3.22228E+11,47880595,29.12,NA
2005,South Asia,SAS,1.49631E+12,1518861546,5.093557465,NA
2005,South Asia (IDA & IBRD),TSA,1.49631E+12,1518861546,5.093557465,NA
2005,South Sudan,SSD,NA,7535931,12.58,NA
2005,Spain,ESP,1.35451E+12,43653155,9.15,NA
2005,Sri Lanka,LKA,41633334151,19544988,7.67,NA
2005,St. Kitts and Nevis,KNA,723832419.2,46852,NA,NA
2005,St. Lucia,LCA,1328688077,163408,18.7,NA
2005,St. Martin (French part),MAF,NA,34252,NA,NA
2005,St. Vincent and the Grenadines,VCT,636858887,108617,20.01,NA
2005,Sub-Saharan Africa,SSF,1.06741E+12,758924664,6.197571227,NA
2005,Sub-Saharan Africa (excluding high income),SSA,1.06663E+12,758841806,6.197571227,NA
2005,Sub-Saharan Africa (IDA & IBRD countries),TSS,1.06741E+12,758924664,6.197571227,NA
2005,Sudan,SDN,46433148617,30949514,15.28,NA
2005,Suriname,SUR,3481761947,499461,9.28,NA
2005,Sweden,SWE,4.539E+11,9029572,7.49,NA
2005,Switzerland,CHE,5.36876E+11,7437115,4.44,NA
2005,Syrian Arab Republic,SYR,NA,18361178,8.9,NA
2005,Tajikistan,TJK,4096921868,6789318,12.94,NA
2005,Tanzania,TZA,23791208301,38450323,3.31,NA
2005,Thailand,THA,2.83768E+11,65416189,1.35,NA
2005,Timor-Leste,TLS,622379554.3,995130,3.3,NA
2005,Togo,TGO,2901256030,5611643,4.36,NA
2005,Tonga,TON,366019490.9,100908,2.12,NA
2005,Trinidad and Tobago,TTO,18293696591,1296497,3.89,NA
2005,Tunisia,TUN,35279417145,10106778,12.87,NA
2005,Turkey,TUR,6.64784E+11,67903461,10.64,NA
2005,Turkmenistan,TKM,13788269625,4754652,7.26,NA
2005,Turks and Caicos Islands,TCA,NA,28181,NA,NA
2005,Tuvalu,TUV,29185727.24,9997,NA,NA
2005,Uganda,UGA,18029790988,27684590,1.9,NA
2005,Ukraine,UKR,1.2994E+11,47105171,7.18,NA
2005,United Arab Emirates,ARE,2.57367E+11,4588222,3.12,NA
2005,United Kingdom,GBR,2.41876E+12,60401206,4.75,NA
2005,United States,USA,1.43325E+13,295516599,5.08,NA
2005,Upper middle income,UMC,1.07744E+13,2267638257,5.943346209,NA
2005,Uruguay,URY,30157445135,3321799,12.01,NA
2005,Uzbekistan,UZB,31306784569,26167000,6.83,NA
2005,Vanuatu,VUT,545556256.2,209282,4.61,NA
2005,"Venezuela, RB",VEN,3.27783E+11,26432445,10.66,NA
2005,Vietnam,VNM,85351803030,83832662,2.13,NA
2005,Virgin Islands (U.S.),VIR,4232596793,108453,7.07,NA
2005,West Bank and Gaza,PSE,7635284609,3320396,20.02,NA
2005,World,WLD,5.81643E+13,6511748273,5.907434567,NA
2005,"Yemen, Rep.",YEM,25002177461,20107416,12.17,NA
2005,Zambia,ZMB,13350512768,11856244,15.9,NA
2005,Zimbabwe,ZWE,11729695863,12076697,4.48,NA
2006,Afghanistan,AFG,9655582953,26433058,11.34,NA
2006,Africa Eastern and Southern,AFE,6.76146E+11,465581372,6.914849871,NA
2006,Africa Western and Central,AFW,4.57217E+11,313985474,4.483859585,NA
2006,Albania,ALB,9767379280,2992547,16.17,NA
2006,Algeria,DZA,1.44647E+11,33641007,12.27,NA
2006,American Samoa,ASM,601264574,59109,NA,NA
2006,Andorra,AND,3875142516,80995,NA,NA
2006,Angola,AGO,62790739427,20149905,3.73,NA
2006,Antigua and Barbuda,ATG,1295332413,82715,NA,NA
2006,Arab World,ARB,1.81485E+12,322452764,10.31336166,NA
2006,Argentina,ARG,3.60465E+11,39289876,10.08,NA
2006,Armenia,ARM,8678449098,2958301,10.07,NA
2006,Aruba,ABW,2727178974,100830,NA,NA
2006,Australia,AUS,1.02337E+12,20697900,4.78,NA
2006,Austria,AUT,3.79958E+11,8268641,5.24,NA
2006,Azerbaijan,AZE,33272299375,8484550,6.62,NA
2006,"Bahamas, The",BHS,10471417095,331032,7.54,NA
2006,Bahrain,BHR,20889335106,958423,1.13,NA
2006,Bangladesh,BGD,91588890099,140921154,3.59,NA
2006,Barbados,BRB,4745500000,277475,8.73,NA
2006,Belarus,BLR,44266566188,9604924,7.7,NA
2006,Belgium,BEL,4.58231E+11,10547958,8.25,NA
2006,Belize,BLZ,1282575835,291338,9.39,NA
2006,Benin,BEN,8208845286,8216893,0.81,NA
2006,Bermuda,BMU,7109829729,64523,NA,NA
2006,Bhutan,BTN,1044316408,657404,3.13,NA
2006,Bolivia,BOL,16449574974,9395449,2.72,NA
2006,Bosnia and Herzegovina,BIH,15729153561,3765422,31.11,NA
2006,Botswana,BWA,11086666408,1835911,17.78,NA
2006,Brazil,BRA,1.84512E+12,188167353,8.64,NA
2006,British Virgin Islands,VGB,NA,24022,NA,NA
2006,Brunei Darussalam,BRN,13847739934,370262,6.3,NA
2006,Bulgaria,BGR,45869280339,7601022,8.95,NA
2006,Burkina Faso,BFA,8219767362,13829173,3.64,NA
2006,Burundi,BDI,1716499661,7607850,1.73,NA
2006,Cabo Verde,CPV,1352565476,469171,10.51,NA
2006,Cambodia,KHM,9014922681,13477705,1.29,NA
2006,Cameroon,CMR,22806269465,18223677,3.69,NA
2006,Canada,CAN,1.49724E+12,32571174,6.32,NA
2006,Caribbean small states,CSS,63106489073,6788122,8.900222817,NA
2006,Cayman Islands,CYM,4479431113,50729,NA,NA
2006,Central African Republic,CAF,1766474328,4118075,4.27,NA
2006,Central Europe and the Baltics,CEB,1.21249E+12,105772481,10.10488725,NA
2006,Chad,TCD,8470681971,10457122,1.28,NA
2006,Channel Islands,CHI,NA,152999,6.31,NA
2006,Chile,CHL,1.93128E+11,16354507,9.02,NA
2006,China,CHN,4.01524E+12,1311020000,4.4,NA
2006,Colombia,COL,2.45954E+11,43200901,11.53,NA
2006,Comoros,COM,808545548.7,626427,5.07,NA
2006,"Congo, Dem. Rep.",COD,17342767277,56578046,2.98,NA
2006,"Congo, Rep.",COG,10781462028,3745143,18.61,NA
2006,Costa Rica,CRI,31812969043,4345421,5.74,NA
2006,Cote d'Ivoire,CIV,22660896962,18754914,5.61,NA
2006,Croatia,HRV,61197075794,4311159,11.13,NA
2006,Cuba,CUB,55451844706,11261241,1.91,NA
2006,Curacao,CUW,NA,141239,NA,NA
2006,Cyprus,CYP,23632463211,1045508,4.54,NA
2006,Czech Republic,CZE,1.9747E+11,10238905,7.15,NA
2006,Denmark,DNK,3.31091E+11,5437272,3.9,NA
2006,Djibouti,DJI,NA,794554,11.34,NA
2006,Dominica,DMA,435659685.2,70718,NA,NA
2006,Dominican Republic,DOM,44422406020,9218681,5.66,NA
2006,Early-demographic dividend,EAR,7.33023E+12,2733278857,5.953612397,NA
2006,East Asia & Pacific,EAS,1.41972E+13,2146744105,4.304650552,NA
2006,East Asia & Pacific (excluding high income),EAP,5.47879E+12,1909891482,4.332052856,NA
2006,East Asia & Pacific (IDA & IBRD countries),TEA,5.46805E+12,1885806879,4.353855841,NA
2006,Ecuador,ECU,61468918472,14059379,3.55,NA
2006,"Egypt, Arab Rep.",EGY,1.73388E+11,76873670,10.49,NA
2006,El Salvador,SLV,17661423002,6079395,6.57,NA
2006,Equatorial Guinea,GNQ,13015771986,784494,8.26,NA
2006,Eritrea,ERI,1636364975,2918209,6.62,NA
2006,Estonia,EST,21942311264,1346810,5.92,NA
2006,Eswatini,SWZ,3998954653,1036095,27.85,NA
2006,Ethiopia,ETH,19795942246,78489205,2.39,NA
2006,Euro area,EMU,1.25151E+13,330922785,8.312908253,NA
2006,Europe & Central Asia,ECS,2.04241E+13,874157191,8.089263423,NA
2006,Europe & Central Asia (excluding high income),ECA,2.80076E+12,392511901,8.082041269,NA
2006,Europe & Central Asia (IDA & IBRD countries),TEC,3.26515E+12,434964327,8.616375831,NA
2006,European Union,EUU,1.43233E+13,436998045,8.625861988,NA
2006,Faroe Islands,FRO,NA,47793,NA,NA
2006,Fiji,FJI,3087900748,827869,3.87,NA
2006,Finland,FIN,2.47538E+11,5266268,7.72,NA
2006,Fragile and conflict affected situations,FCS,1.23519E+12,666174377,5.228507303,NA
2006,France,FRA,2.59896E+12,63621376,8.45,NA
2006,French Polynesia,PYF,NA,261007,11.69,NA
2006,Gabon,GAB,13076553297,1430144,17.37,NA
2006,"Gambia, The",GMB,1247729842,1591444,9.26,NA
2006,Georgia,GEO,10372742886,3880347,13.57,NA
2006,Germany,DEU,3.32508E+12,82376451,10.25,NA
2006,Ghana,GHA,24989124921,22379057,4.64,NA
2006,Gibraltar,GIB,NA,33420,NA,NA
2006,Greece,GRC,3.18821E+11,11020362,9.01,NA
2006,Greenland,GRL,2244839174,56774,NA,NA
2006,Grenada,GRD,774632469.6,104938,NA,NA
2006,Guam,GUM,4688627451,158649,7.4,NA
2006,Guatemala,GTM,35823467257,13213330,3.02,NA
2006,Guinea,GIN,5945195628,9307421,4.35,NA
2006,Guinea-Bissau,GNB,737479753,1377582,2.98,NA
2006,Guyana,GUY,2923841172,746335,10.7,NA
2006,Haiti,HTI,10540167022,9344784,15.54,NA
2006,Heavily indebted poor countries (HIPC),HPC,3.99708E+11,558909246,4.837292134,NA
2006,High income,HIC,4.41908E+13,1119840651,6.130333532,NA
2006,Honduras,HND,14139785191,7634295,3.58,NA
2006,"Hong Kong SAR, China",HKG,2.01916E+11,6857100,4.77,NA
2006,Hungary,HUN,1.38021E+11,10071370,7.49,NA
2006,IBRD only,IBD,1.59712E+13,4253873210,5.955070361,NA
2006,Iceland,ISL,13826344572,303782,2.83,NA
2006,IDA & IBRD total,IBT,1.71458E+13,5497791266,5.578321835,NA
2006,IDA blend,IDB,5.62757E+11,414232540,2.865057854,NA
2006,IDA only,IDX,6.11591E+11,829685516,4.458890836,NA
2006,IDA total,IDA,1.17875E+12,1243918056,3.973003223,NA
2006,India,IND,1.29011E+12,1165486291,5.52,NA
2006,Indonesia,IDN,6.02627E+11,229318262,7.55,NA
2006,"Iran, Islamic Rep.",IRN,4.20135E+11,70554756,11.2,NA
2006,Iraq,IRQ,1.14199E+11,27448124,8.78,NA
2006,Ireland,IRL,2.28396E+11,4273591,4.42,NA
2006,Isle of Man,IMN,4972840261,81283,NA,NA
2006,Israel,ISR,2.01627E+11,7053700,10.71,NA
2006,Italy,ITA,2.20379E+12,58143979,6.78,NA
2006,Jamaica,JAM,13940656765,2754414,10.33,NA
2006,Japan,JPN,5.75285E+12,127854000,4.1,NA
2006,Jordan,JOR,21768445941,5991547,14,NA
2006,Kazakhstan,KAZ,1.21197E+11,15308085,7.79,NA
2006,Kenya,KEN,33349876084,37649039,2.77,NA
2006,Kiribati,KIR,156476835.4,94341,NA,NA
2006,"Korea, Dem. People's Rep.",PRK,NA,24054866,2.8,NA
2006,"Korea, Rep.",KOR,9.75115E+11,48438292,3.5,NA
2006,Kosovo,XKX,4781067617,1719536,NA,NA
2006,Kuwait,KWT,1.17128E+11,2373661,1.3,NA
2006,Kyrgyz Republic,KGZ,3979134970,5218400,8.27,NA
2006,Lao PDR,LAO,5266031526,5846075,1.15,NA
2006,Late-demographic dividend,LTE,1.04735E+13,2127750947,5.277940853,NA
2006,Latin America & Caribbean,LCN,4.70142E+12,563337657,7.256014467,NA
2006,Latin America & Caribbean (excluding high income),LAC,3.95732E+12,510437972,7.091482512,NA
2006,Latin America & the Caribbean (IDA & IBRD countries),TLA,4.50928E+12,547139431,7.337965468,NA
2006,Latvia,LVA,27379946963,2218357,7.03,NA
2006,Least developed countries: UN classification,LDC,5.364E+11,762132501,4.257743781,NA
2006,Lebanon,LBN,27091387656,4759760,8.62,NA
2006,Lesotho,LSO,1955522598,1989933,29.69,NA
2006,Liberia,LBR,1523777252,3329211,2.19,NA
2006,Libya,LBY,65725799949,5886874,18.8,NA
2006,Liechtenstein,LIE,NA,34975,NA,NA
2006,Lithuania,LTU,37618591824,3269909,5.78,NA
2006,Low & middle income,LMY,1.61482E+13,5446043718,5.467398043,NA
2006,Low income,LIC,2.97386E+11,459659653,4.737734942,NA
2006,Lower middle income,LMC,4.18363E+12,2702862046,5.32482147,NA
2006,Luxembourg,LUX,49600152321,472637,4.73,NA
2006,"Macao SAR, China",MAC,18830264476,493804,3.8,NA
2006,Madagascar,MDG,9159372432,18880265,2.84,NA
2006,Malawi,MWI,5095550005,12973693,5.81,NA
2006,Malaysia,MYS,2.16305E+11,26201954,3.32,NA
2006,Maldives,MDV,2205437293,327489,7.39,NA
2006,Mali,MLI,8931142153,13203378,10.72,NA
2006,Malta,MLT,7960297514,405308,6.8,NA
2006,Marshall Islands,MHL,150476018,55765,NA,NA
2006,Mauritania,MRT,5608451983,3111908,9.7,NA
2006,Mauritius,MUS,8325631105,1233996,9.04,NA
2006,Mexico,MEX,1.02691E+12,107560155,3.57,NA
2006,"Micronesia, Fed. Sts.",FSM,299837907.8,105374,NA,NA
2006,Middle East & North Africa,MEA,2.38666E+12,354302465,10.07469579,NA
2006,Middle East & North Africa (excluding high income),MNA,1.16757E+12,310109431,10.93293963,NA
2006,Middle East & North Africa (IDA & IBRD countries),TMN,1.16002E+12,306703097,10.87098815,NA
2006,Middle income,MIC,1.58524E+13,4986384065,5.524358326,NA
