year,recipient_iso3,pmm_fh,pmm_polity,gdp,pop,unemp,disaster,civilwar,dist,distw,distwces,trade,atopally
2006,TCD,2,-2,8470681971,10457122,1.28,52.00000003,1,10103.6484375,10235.72812249527,10211.121127658362,8455190,0
2007,TCD,1.5,-2,8747800297,10818031,1.29,28.99999993,1,10103.6484375,10235.72812249527,10211.121127658362,35996480,0
2008,TCD,1.5,-2,9014843655,11183589,1.32,0,1,10103.6484375,10235.72812249527,10211.121127658362,47705652,0
2009,TCD,2.5,-4,9395062315,11560142,1.5,5.999999992,1,10103.6484375,10235.72812249527,10211.121127658362,108746856,0
2010,TCD,2,-2,10668102735,11952134,1.59,24.00000011,1,10103.6484375,10235.72812249527,10211.121127658362,228670992,0
2011,TCD,3,-2,10676943370,12360986,1.66,0,0,10103.6484375,10235.72812249527,10211.121127658362,64855736,0
2012,TCD,3,-1,11625330987,12784748,1.73,20.00000002,0,10103.6484375,10235.72812249527,10211.121127658362,120055464,0
2013,TCD,2.5,-2,12287975012,13220433,1.8,0,0,10103.6484375,10235.72812249527,10211.121127658362,269996416,0
2014,TCD,3.5,-2,13135843450,13663562,1.83,0,0,10103.6484375,10235.72812249527,10211.121127658362,211830960,0
2000,TTO,6,10,12400244898,1267159,3.61,0,0,14403.697265625,14857.620373703003,14831.304835746776,82007552,0
2001,TTO,5,10,12917152080,1271627,3.66,0,0,14403.697265625,14857.620373703003,14831.304835746776,45789364,0
2002,TTO,5,10,13942348940,1277210,3.69,0,0,14403.697265625,14857.620373703003,14831.304835746776,48164424,0
2003,TTO,5,10,15955762092,1283564,3.72,2.00000056,0,14403.697265625,14857.620373703003,14831.304835746776,39430764,0
2004,TTO,5,10,17224253398,1290115,3.8,4.000001407,0,14403.697265625,14857.620373703003,14831.304835746776,45609088,0
2005,TTO,5.5,10,18293696591,1296497,3.89,1.999999326,0,14403.697265625,14857.620373703003,14831.304835746776,57345540,0
2006,TTO,6,10,20709938758,1302552,4.03,0,0,14403.697265625,14857.620373703003,14831.304835746776,98471152,0
2007,TTO,6,10,21694532676,1308450,4.17,0,0,14403.697265625,14857.620373703003,14831.304835746776,144761472,0
2008,TTO,6,10,22430354184,1314449,4.22,2.000000734,0,14403.697265625,14857.620373703003,14831.304835746776,207367456,0
2009,TTO,6,10,21445273759,1320921,4.03,0,0,14403.697265625,14857.620373703003,14831.304835746776,171980368,0
2010,TTO,6.5,10,22157948396,1328144,4.03,4.999999809,0,14403.697265625,14857.620373703003,14831.304835746776,207141296,0
2011,TTO,5.5,9,22092725498,1336180,3.43,1.000000564,0,14403.697265625,14857.620373703003,14831.304835746776,196455232,0
2012,TTO,6,10,22373295239,1344814,3.72,0,0,14403.697265625,14857.620373703003,14831.304835746776,217614976,0
2013,TTO,6,9,22872012726,1353708,2.68,0,0,14403.697265625,14857.620373703003,14831.304835746776,225673040,0
2014,TTO,6,9,22663295325,1362337,2.48,0,0,14403.697265625,14857.620373703003,14831.304835746776,285839104,0
2000,CUB,1,-7,38729221264,11126423,5.45,1.999999999,0,12750.3935546875,13348.870192062377,13309.441692075754,51104188,0
2001,CUB,1,-7,39962758543,11164676,4.08,5.999999865,0,12750.3935546875,13348.870192062377,13309.441692075754,254586192,0
2002,CUB,1,-7,40532156423,11199664,3.31,1.000000048,0,12750.3935546875,13348.870192062377,13309.441692075754,227833296,0
2003,CUB,1,-7,42069435823,11229185,2.33,1.000000021,0,12750.3935546875,13348.870192062377,13309.441692075754,159188208,0
2004,CUB,1,-7,44497068633,11250369,1.85,3.999999923,0,12750.3935546875,13348.870192062377,13309.441692075754,198678448,0
2005,CUB,1,-7,49481477379,11261586,1.95,16.00000019,0,12750.3935546875,13348.870192062377,13309.441692075754,384377088,0
2006,CUB,1,-7,55451844706,11261241,1.91,8.999999891,0,12750.3935546875,13348.870192062377,13309.441692075754,754457792,0
2007,CUB,1,-7,59478833619,11251117,1.79,4.000000008,0,12750.3935546875,13348.870192062377,13309.441692075754,642931712,0
2008,CUB,1.5,-7,61927474920,11236975,1.58,10.00000029,0,12750.3935546875,13348.870192062377,13309.441692075754,809546496,0
2009,CUB,1,-7,62826231727,11226711,1.67,3.000000029,0,12750.3935546875,13348.870192062377,13309.441692075754,686314112,0
2010,CUB,1,-7,64328000000,11225833,2.5,4.00000003,0,12750.3935546875,13348.870192062377,13309.441692075754,759153920,0
2011,CUB,1.5,-6,66130664082,11236671,3.18,0,0,12750.3935546875,13348.870192062377,13309.441692075754,716214272,0
2012,CUB,1.5,-4,68124437665,11257112,3.46,17.00000033,0,12750.3935546875,13348.870192062377,13309.441692075754,816605248,0
2013,CUB,1.5,-4,69996226460,11282722,3.29,2,0,12750.3935546875,13348.870192062377,13309.441692075754,966917952,0
2014,CUB,1.5,-6,70729490571,11306909,2.7,0,0,12750.3935546875,13348.870192062377,13309.441692075754,710709824,0
2000,MWI,5,6,4376161604,11148751,6.03,0,0,10394.818359375,10296.912855912018,10259.035976614803,4204482,0
2001,MWI,4.5,4,4158449146,11432001,6.01,58.99999984,0,10394.818359375,10296.912855912018,10259.035976614803,3433193.5,0
2002,MWI,4,4,4229142782,11713663,6.05,8.999999988,0,10394.818359375,10296.912855912018,10259.035976614803,4783121.5,0
2003,MWI,4.5,5,4470442420,12000183,6.05,11.99999997,0,10394.818359375,10296.912855912018,10259.035976614803,7270777.5,0
2004,MWI,4,6,4712762649,12301837,6,0,0,10394.818359375,10296.912855912018,10259.035976614803,11273702,0
2005,MWI,4,6,4866809939,12625950,5.93,11,0,10394.818359375,10296.912855912018,10259.035976614803,9879009,0
2006,MWI,4.5,6,5095550005,12973693,5.81,7.999999984,0,10394.818359375,10296.912855912018,10259.035976614803,18379264,0
2007,MWI,4,6,5584722806,13341808,5.7,2.000000001,0,10394.818359375,10296.912855912018,10259.035976614803,23124650,0
2008,MWI,4,6,6011380928,13727899,5.65,0,0,10394.818359375,10296.912855912018,10259.035976614803,47934232,0
2009,MWI,4,6,6512015361,14128161,5.89,4,0,10394.818359375,10296.912855912018,10259.035976614803,45979828,0
2010,MWI,4.5,7,6959655571,14539609,5.94,0,0,10394.818359375,10296.912855912018,10259.035976614803,57018344,0
2011,MWI,4.5,6,7297481088,14962118,5.93,4.000000005,0,10394.818359375,10296.912855912018,10259.035976614803,77655000,0
2012,MWI,5,6,7435096950,15396010,5.94,2,0,10394.818359375,10296.912855912018,10259.035976614803,173442208,0
2013,MWI,3.5,-2,7821721991,15839287,5.95,4.999999992,0,10394.818359375,10296.912855912018,10259.035976614803,150218000,0
2014,MWI,4.5,8,8267560145,16289550,5.89,0,0,10394.818359375,10296.912855912018,10259.035976614803,105029720,0
2000,NIU,4.5,7,73014076005,11550641,5.86,0,0,10048.5595703125,9816.104559463502,9798.027069193806,216930832,0
2001,NIU,5.5,7,130182000000,20664037,3.61,147.9999836,0,10048.5595703125,9816.104559463502,9798.027069193806,911334464,0
2002,NIU,4,5,26655991280,21151640,2.93,0,0,10048.5595703125,9816.104559463502,9798.027069193806,114280640,0
2003,NIU,5,6,144611000000,38140135,6.79,7.870399422,0,10048.5595703125,9816.104559463502,9798.027069193806,810759168,0
2004,NIU,6,8,115419000000,10415942,9.17,48.03188916,0,10048.5595703125,9816.104559463502,9798.027069193806,959740928,0
2005,NIU,6,8,55165501857,7364857,6.66,0,0,10048.5595703125,9816.104559463502,9798.027069193806,353719104,0
2006,NIU,5.5,8,57519650790,8675606,6.87,1.999999999,0,10048.5595703125,9816.104559463502,9798.027069193806,339185888,0
2007,NIU,4.5,6,13310843466,4273368,11.17,0,0,10048.5595703125,9816.104559463502,9798.027069193806,52153552,0
2008,NIU,5,8,126159000000,11236975,7.18,8.000000004,0,10048.5595703125,9816.104559463502,9798.027069193806,835183040,0
2009,NIU,5,6,116353000000,16464025,3.35,11,0,10048.5595703125,9816.104559463502,9798.027069193806,670147264,0
2010,NIU,6,8,142230000000,10304729,5.17,8.999999988,0,10048.5595703125,9816.104559463502,9798.027069193806,1280026880,0
2011,NIU,5.5,7,121197000000,9197908,4.61,6.000000001,0,10048.5595703125,9816.104559463502,9798.027069193806,1349993088,0
2012,NIU,5,7,121197000000,21574326,4.38,0,0,10048.5595703125,9816.104559463502,9798.027069193806,1315680384,0
2013,NIU,4.5,6,34470432851,6249168,7.29,5.000000002,0,10048.5595703125,9816.104559463502,9798.027069193806,300893952,0
2014,NIU,4.5,5,115690000000,16765122,3.72,167.9999957,0,10048.5595703125,9816.104559463502,9798.027069193806,1167911168,0
2000,SSD,2.5,-2,26075356992,6199396,12.72,0,0,6772.48173828125,7014.0488751651,6929.183066338527,173805584,0
2001,SSD,2.5,-7,32555406324,6447791,12.7,0,0,6772.48173828125,7014.0488751651,6929.183066338527,263186736,0
2002,SSD,2,-5,23632463211,6688225,12.75,0,0,6772.48173828125,7014.0488751651,6929.183066338527,292281088,0
2003,SSD,2,-5,52899515523,6935665,12.75,0,0,6772.48173828125,7014.0488751651,6929.183066338527,754897856,0
2004,SSD,2,-7,23310540899,7213354,12.68,0,0,6772.48173828125,7014.0488751651,6929.183066338527,263186736,0
2005,SSD,2,-7,30064089626,7535931,12.58,0,0,6772.48173828125,7014.0488751651,6929.183066338527,192948208,0
2006,SSD,2,-7,26198643973,7907407,12.39,0,0,6772.48173828125,7014.0488751651,6929.183066338527,173249104,0
2007,SSD,1.5,-9,26806558393,8315144,12.22,0,0,6772.48173828125,7014.0488751651,6929.183066338527,404813312,0
2008,SSD,5,8,13177336585,8736932,12.15,17.00000005,0,6772.48173828125,7014.0488751651,6929.183066338527,90893704,0
2009,SSD,2,-7,13841690704,9142258,12.52,0,0,6772.48173828125,7014.0488751651,6929.183066338527,408483776,0
2010,SSD,1.5,-7,14602072411,9508372,12.58,0,0,6772.48173828125,7014.0488751651,6929.183066338527,605185856,0
2011,SSD,2,-6,13924490001,9830695,12.57,0,1,6772.48173828125,7014.0488751651,6929.183066338527,487095456,0
2012,SSD,3,-2,7507789479,10113648,12.59,47.00000053,1,6772.48173828125,7014.0488751651,6929.183066338527,189509168,0
2013,SSD,3,-3,8493542052,10355030,12.6,99.0000005,1,6772.48173828125,7014.0488751651,6929.183066338527,236418480,0
2014,SSD,2.5,-3,8780084304,10554882,12.51,0,1,6772.48173828125,7014.0488751651,6929.183066338527,377350464,0
2000,BHS,7,7,9409692545,298045,7.16,0,0,12659.7001953125,13048.715115048217,13011.791368952017,35280444,0
2001,BHS,7,7,9656711992,302618,6.87,0,0,12659.7001953125,13048.715115048217,13011.791368952017,26566178,0
2002,BHS,7,7,9917894277,307657,9.05,0.999998362,0,12659.7001953125,13048.715115048217,13011.791368952017,46138000,0
2003,BHS,7,7,9792479896,313123,10.84,0,0,12659.7001953125,13048.715115048217,13011.791368952017,82007552,0
2004,BHS,7,7,9878922051,318893,10.2,11.999998099999999,0,12659.7001953125,13048.715115048217,13011.791368952017,59290572,0
2005,BHS,7,8,10214337148,324848,10.2,1.000000007,0,12659.7001953125,13048.715115048217,13011.791368952017,94045800,0
2006,BHS,7,8,10471417095,331032,7.54,0,0,12659.7001953125,13048.715115048217,13011.791368952017,98405936,0
2007,BHS,7,8,10622910634,337387,7.88,0.999999994,0,12659.7001953125,13048.715115048217,13011.791368952017,89423208,0
2008,BHS,7,7,10376086537,343680,8.18,0,0,12659.7001953125,13048.715115048217,13011.791368952017,230654640,0
2009,BHS,7,8,9942801339,349600,14.25,0,0,12659.7001953125,13048.715115048217,13011.791368952017,295005440,0
2010,BHS,7,8,10095760000,354936,14.33,2.999999404,0,12659.7001953125,13048.715115048217,13011.791368952017,446824704,0
2011,BHS,7,7,10157685793,359583,14.52,0,0,12659.7001953125,13048.715115048217,13011.791368952017,377612160,0
2012,BHS,7,8,10471221745,363581,14.02,0.999999994,0,12659.7001953125,13048.715115048217,13011.791368952017,415640288,0
2013,BHS,7,8,10190699859,367162,16.18,0,0,12659.7001953125,13048.715115048217,13011.791368952017,236671376,0
2014,BHS,7,8,10298142085,370625,13.8,0,0,12659.7001953125,13048.715115048217,13011.791368952017,497656704,0
2000,CHL,6,9,144525000000,15342350,10.49,15.99999999,0,19079.875,18884.515412664794,18868.62112044528,789601536,0
2001,CHL,6,9,149298000000,15516112,10.39,8.999999991,0,19079.875,18884.515412664794,18868.62112044528,704157888,0
2002,CHL,6.5,9,153937000000,15684413,10.17,21.00000009,0,19079.875,18884.515412664794,18868.62112044528,735546624,0
2003,CHL,7,9,160235000000,15849649,9.77,0,0,19079.875,18884.515412664794,18868.62112044528,1005715776,0
2004,CHL,7,9,171787000000,16014972,10.16,5.000000003,0,19079.875,18884.515412664794,18868.62112044528,1349993088,0
2005,CHL,7,9,181652000000,16182713,9.34,57.99999998,0,19079.875,18884.515412664794,18868.62112044528,1774750080,0
2006,CHL,7,10,193128000000,16354507,9.02,18,0,19079.875,18884.515412664794,18868.62112044528,2387342848,0
2007,CHL,7,10,202601000000,16530201,8.43,15,0,19079.875,18884.515412664794,18868.62112044528,3030762240,0
2008,CHL,7,10,209752000000,16708255,9.29,10,0,19079.875,18884.515412664794,18868.62112044528,4497418240,0
2009,CHL,7,10,206471000000,16886184,11.31,3.000000002,0,19079.875,18884.515412664794,18868.62112044528,3966398464,0
2010,CHL,6.5,9,218538000000,17062531,8.42,507.9999958,0,19079.875,18884.515412664794,18868.62112044528,6452769792,0
2011,CHL,7,10,231892000000,17233584,7.34,1.000000002,0,19079.875,18884.515412664794,18868.62112044528,7895445504,0
2012,CHL,6.5,9,244226000000,17400359,6.66,1,0,19079.875,18884.515412664794,18868.62112044528,9136197632,0
2013,CHL,7,10,254105000000,17571511,6.21,3.99999998,0,19079.875,18884.515412664794,18868.62112044528,10085727232,0
2014,CHL,7,10,258594000000,17758969,6.67,2.999999998,0,19079.875,18884.515412664794,18868.62112044528,9174109184,0
2000,ISR,6,10,174269000000,6289000,11.1,3,1,7146.982421875,7375.10208305664,7348.569462415825,645072576,0
2001,ISR,6,10,174442000000,6439000,11.81,2.000000037,1,7146.982421875,7375.10208305664,7348.569462415825,512169120,0
2002,ISR,6,10,174527000000,6570000,12.89,1.999999951,1,7146.982421875,7375.10208305664,7348.569462415825,529307968,0
2003,ISR,6,10,176489000000,6689700,13.51,0,1,7146.982421875,7375.10208305664,7348.569462415825,617433024,0
2004,ISR,6,10,183903000000,6809000,13.03,0,1,7146.982421875,7375.10208305664,7348.569462415825,774810944,0
2005,ISR,6.5,10,190946000000,6930100,11.34,0,1,7146.982421875,7375.10208305664,7348.569462415825,1038506176,0
2006,ISR,6.5,10,201627000000,7053700,10.71,0,1,7146.982421875,7375.10208305664,7348.569462415825,1319532032,0
2007,ISR,6.5,10,213205000000,7180100,9.38,0,1,7146.982421875,7375.10208305664,7348.569462415825,1737407488,0
2008,ISR,6.5,10,219600000000,7308800,7.7,0,1,7146.982421875,7375.10208305664,7348.569462415825,2308374272,0
2009,ISR,6.5,10,221632000000,7485600,9.53,0,1,7146.982421875,7375.10208305664,7348.569462415825,2259490560,0
2010,ISR,6.5,10,234000000000,7623600,8.48,2,1,7146.982421875,7375.10208305664,7348.569462415825,3065298688,0
2011,ISR,6,9,244826000000,7765800,7.14,0,1,7146.982421875,7375.10208305664,7348.569462415825,3401506048,0
2012,ISR,6,10,250777000000,7910500,6.86,0,1,7146.982421875,7375.10208305664,7348.569462415825,3369012736,0
2013,ISR,5.5,9,261310000000,8059500,6.21,3.999999997,0,7146.982421875,7375.10208305664,7348.569462415825,3588690176,0
2014,ISR,6,9,271555000000,8215700,5.89,0,1,7146.982421875,7375.10208305664,7348.569462415825,3642611968,0
2000,MNE,3.5,4,2997411927,604950,30.58,0,0,8144.172688802083,8173.6241339757025,8125.86213479507,38160752,0
2001,MNE,5.5,7,3030378744,607389,30.53,0,0,8144.172688802083,8173.6241339757025,8125.86213479507,9498782,0
2002,MNE,4.5,7,3088075153,609828,30.64,0,0,8144.172688802083,8173.6241339757025,8125.86213479507,212296880,0
2003,MNE,5,7,3164741539,612267,30.63,0,0,8144.172688802083,8173.6241339757025,8125.86213479507,5460786,0
2004,MNE,4,5,3304814676,613353,30.5,0,0,8144.172688802083,8173.6241339757025,8125.86213479507,7449337.5,0
2005,MNE,5,8,3442975809,614261,30.31,0,0,8144.172688802083,8173.6241339757025,8125.86213479507,5425755.5,0
2006,MNE,5,6,3737915560,615025,24.51,0,0,8144.172688802083,8173.6241339757025,8125.86213479507,21380272,0
2007,MNE,5,9,3992473235,615875,19.4,0,0,8144.172688802083,8173.6241339757025,8125.86213479507,0,0
2008,MNE,5,8,4280841227,616969,17.15,0,0,8144.172688802083,8173.6241339757025,8125.86213479507,0,0
2009,MNE,4,6,4032762451,618294,19.09,0,0,8144.172688802083,8173.6241339757025,8125.86213479507,0,0
2010,MNE,5.5,8,4143033276,619428,19.65,0,0,8144.172688802083,8173.6241339757025,8125.86213479507,78578768,0
2011,MNE,5,8,4276787738,620079,19.67,0,0,8144.172688802083,8173.6241339757025,8125.86213479507,0,0
2012,MNE,5.5,8,4160296612,620601,19.97,0,0,8144.172688802083,8173.6241339757025,8125.86213479507,31007854,0
2013,MNE,5.5,9,4307944888,621207,19.5,0,0,8144.172688802083,8173.6241339757025,8125.86213479507,54717208,0
2014,MNE,5,6,4384784936,621810,18,0,0,8144.172688802083,8173.6241339757025,8125.86213479507,14639272,0
2000,BHR,1.5,-9,15256303191,664610,0.95,0,0,6184.8701171875,6330.908860974884,6291.473895284854,49406520,0
2001,BHR,2.5,-8,15636329787,697550,0.98,0,0,6184.8701171875,6330.908860974884,6291.473895284854,39881740,0
2002,BHR,3,-7,16159920213,735140,0.98,0,0,6184.8701171875,6330.908860974884,6291.473895284854,42501304,0
2003,BHR,3,-7,17177420213,778708,1,0,0,6184.8701171875,6330.908860974884,6291.473895284854,56009644,0
2004,BHR,3,-7,18376569149,829846,1.03,0,0,6184.8701171875,6330.908860974884,6291.473895284854,72438216,0
2005,BHR,3,-7,19620478723,889157,1.07,0,0,6184.8701171875,6330.908860974884,6291.473895284854,113104888,0
2006,BHR,3,-7,20889335106,958423,1.13,0,0,6184.8701171875,6330.908860974884,6291.473895284854,170154368,0
2007,BHR,3,-7,22621888298,1035924,1.2,0,0,6184.8701171875,6330.908860974884,6291.473895284854,211451040,0
2008,BHR,3,-7,24034627660,1114645,1.22,0,0,6184.8701171875,6330.908860974884,6291.473895284854,391113728,0
2009,BHR,2.5,-7,24645079787,1185075,1.13,0,0,6184.8701171875,6330.908860974884,6291.473895284854,336051680,0
2010,BHR,2.5,-7,25713271277,1240864,1.13,0,0,6184.8701171875,6330.908860974884,6291.473895284854,569247616,0
2011,BHR,3,-7,26223297872,1278153,1.18,0,0,6184.8701171875,6330.908860974884,6291.473895284854,603562432,0
2012,BHR,3,-7,27200930851,1299942,1.2,0,0,6184.8701171875,6330.908860974884,6291.473895284854,837331264,0
2013,BHR,3,-7,28674361702,1315029,1.22,0,0,6184.8701171875,6330.908860974884,6291.473895284854,870687424,0
2014,BHR,3.5,-7,29921808511,1336073,1.27,0,0,6184.8701171875,6330.908860974884,6291.473895284854,824106112,0
2000,KWT,3.5,-7,73763782275,2045123,0.8,0,0,6225.5439453125,6405.125361320495,6369.387804818851,225673040,0
2001,KWT,3.5,-7,73921144452,2103273,0.8,0,0,6225.5439453125,6405.125361320495,6369.387804818851,147000800,0
2002,KWT,3.5,-7,76149337055,2136991,1.1,0,0,6225.5439453125,6405.125361320495,6369.387804818851,192948208,0
2003,KWT,3.5,-7,89342986741,2161626,1.3,0,0,6225.5439453125,6405.125361320495,6369.387804818851,455387616,0
2004,KWT,3.5,-7,98491974878,2200498,1.7,0,0,6225.5439453125,6405.125361320495,6369.387804818851,292058272,0
2005,KWT,3.5,-7,108941000000,2270196,1.49,0,0,6225.5439453125,6405.125361320495,6369.387804818851,380213056,0
