year,recipient_iso3,polity2,v2x_api,gdp,pop,china_gdp,china_pop,disaster,civilwar,dist,distw,distwces,imports,exports,atopally,distance,agree,fdi,region
2008,OMN,-8,0.314,108994999149.034,2750956,9819501089971.55,1324655000,0,0,5658.03857421875,5884.110839759063,5828.676319949075,11626847464,794515075,0,0.7414306,0.9021739,-2367490247,Middle East & North Africa
2009,OMN,-8,0.314,115657204689.888,2876186,10742409055886.5,1331260000,0,0,5658.03857421875,5884.110839759063,5828.676319949075,5409904082,747450792,0,0.7031725,0.9277108,-1376592978,Middle East & North Africa
2010,OMN,-8,0.314,117639552189.941,3041435,11884957832311.2,1337705000,15.9999998,0,5658.03857421875,5884.110839759063,5828.676319949075,9779203580,944496934,0,0.4386557,0.9655172,255396619,Middle East & North Africa
2011,OMN,-8,0.328,121044758120.326,3251102,13020070209403.8,1345035000,13.99999969,0,5658.03857421875,5884.110839759063,5828.676319949075,14876687929,998176839,0,0.4670614,0.8736842,-406257477.2,Middle East & North Africa
2012,OMN,-8,0.348,131773103016.49,3498031,14043934216102.1,1354190000,0,0,5658.03857421875,5884.110839759063,5828.676319949075,16974956957,1811575743,0,0.464303,0.9069767,-479583875.2,Middle East & North Africa
2013,OMN,-8,0.349,138661810901.148,3764805,15134607226924.2,1363240000,0,0,5658.03857421875,5884.110839759063,5828.676319949075,21040612892,1900844050,0,0.7168844,0.9206349,-678750858.3,Middle East & North Africa
2014,OMN,-8,0.348,140453671333.574,4027255,16258467389928.8,1371860000,0,0,5658.03857421875,5884.110839759063,5828.676319949075,23795855636,2065380888,0,0.4829312,0.9480519,69960988.3,Middle East & North Africa
2015,OMN,-8,0.347,147500313483.563,4267341,17403279549482.5,1379860000,0,0,5658.03857421875,5884.110839759063,5828.676319949075,15047419802,2116393034,0,1.060265,0.8680556,2507412224,Middle East & North Africa
2016,OMN,-8,0.355,154943804623.205,4479217,18595188781703.6,1387790000,1.999999999,0,5658.03857421875,5884.110839759063,5828.676319949075,12041024465,2147698465,0,0.6365261,0.83771929999999994,-1908685306,Middle East & North Africa
2017,OMN,-8,0.353,155414922984.09,4665926,19887033884256.7,1396215000,0,0,5658.03857421875,5884.110839759063,5828.676319949075,13383277944,2316452581,0,0.6584578,0.8193277,-493628088.4,Middle East & North Africa
2002,PAN,9,0.885,45201558031.2214,3149195,5152785033972.09,1280400000,5.99999994,0,14352.5576171875,14729.301462086487,14695.693448109261,3715123,1272660265,0,0.312506,0.8030303,-98600000,Latin America & Caribbean
2003,PAN,9,0.885,47102507721.218,3209056,5670023166308.18,1288400000,5.000004474,0,14352.5576171875,14729.301462086487,14695.693448109261,28614887,1479992945,0,0.582508,0.9111111,-817500000,Latin America & Caribbean
2004,PAN,9,0.885,50645595872.8511,3269356,6243467841396.09,1296075000,12.99999903,0,14352.5576171875,14729.301462086487,14695.693448109261,14914526,2186951313,0,0.5657652,0.8809524,-1019100000,Latin America & Caribbean
2005,PAN,9,0.885,54287662177.0455,3330222,6954885516694.85,1303720000,0.999998545,0,14352.5576171875,14729.301462086487,14695.693448109261,22197343,3151120972,0,0.5051356,0.8877551,-917600000,Latin America & Caribbean
2006,PAN,9,0.885,58984883477.6949,3391673,7839613419837.17,1311020000,14.99999993,0,14352.5576171875,14729.301462086487,14695.693448109261,14302343,3867163380,0,0.7549988,0.8657407,-2547300000,Latin America & Caribbean
2007,PAN,9,0.885,66053623298.7941,3453671,8955257903305.3,1317885000,2.999999973,0,14352.5576171875,14729.301462086487,14695.693448109261,7888345,5647805576,0,0.5388995,0.8791209,-1898600000,Latin America & Caribbean
2008,PAN,9,0.885,72563640428.0891,3516204,9819501089971.55,1324655000,32.99999923,0,14352.5576171875,14729.301462086487,14695.693448109261,49744264,7893907132,0,0.6342181,0.8064516,-2146700000,Latin America & Caribbean
2009,PAN,9,0.889,73465600904.1003,3579215,10742409055886.5,1331260000,0.999999992,0,14352.5576171875,14729.301462086487,14695.693448109261,28808638,6522357040,0,0.8513397,0.7831325,-1259300000,Latin America & Caribbean
2010,PAN,9,0.889,77747171345.3292,3642691,11884957832311.2,1337705000,7.999999886,0,14352.5576171875,14729.301462086487,14695.693448109261,25287167,11967279181,0,1.092248,0.8139535,-2406500000,Latin America & Caribbean
2011,PAN,9,0.889,86543195466.7167,3706479,13020070209403.8,1345035000,4.99999987,0,14352.5576171875,14729.301462086487,14695.693448109261,42858083,14555810117,0,0.9872795,0.7634409,-2977000000,Latin America & Caribbean
2012,PAN,9,0.889,95006105422.4659,3770635,14043934216102.1,1354190000,7.999999932,0,14352.5576171875,14729.301462086487,14695.693448109261,53026287,15305692224,0,1.056427,0.7647059,-3484900000,Latin America & Caribbean
2013,PAN,9,0.894,101564791850.356,3835447,15134607226924.2,1363240000,0,0,14352.5576171875,14729.301462086487,14695.693448109261,43943838,10992733699,0,0.7177533,0.7936508,-3236300000,Latin America & Caribbean
2014,PAN,9,0.89,106710686814.377,3901311,16258467389928.8,1371860000,23.00000004,0,14352.5576171875,14729.301462086487,14695.693448109261,127495185,9307389343,0,0.9357909,0.8205128,-4129600000,Latin America & Caribbean
2015,PAN,9,0.893,112828080059.42,3968490,17403279549482.5,1379860000,1.000000012,0,14352.5576171875,14729.301462086487,14695.693448109261,315212006,8518883418,0,0.2760873,0.7916667,-3972100000,Latin America & Caribbean
2016,PAN,9,0.893,118416945602.324,4037073,18595188781703.6,1387790000,0,0,14352.5576171875,14729.301462086487,14695.693448109261,37653661,6343226427,0,0.398541,0.7347826,-4557227235,Latin America & Caribbean
2017,PAN,9,0.884,125038025703.772,4106764,19887033884256.7,1396215000,0.999999999,0,14352.5576171875,14729.301462086487,14695.693448109261,62027186,6626968671,0,0.2574056,0.7190083,-4420219175,Latin America & Caribbean
2002,NIC,8,0.827,20871086099.542,5219324,5152785033972.09,1280400000,2.999999971,0,13785.5673828125,14135.460799157714,14099.552799202838,32437,49164647,0,0.309557,0.7816092,-203900000,Latin America & Caribbean
2003,NIC,8,0.824,21397190431.8473,5292115,5670023166308.18,1288400000,0.999999983,0,13785.5673828125,14135.460799157714,14099.552799202838,364838,69310198,0,0.8917901,0.8651685,-201300000,Latin America & Caribbean
2004,NIC,8,0.824,22533845693.7946,5364930,6243467841396.09,1296075000,0.999999953,0,13785.5673828125,14135.460799157714,14099.552799202838,2950109,101592978,0,0.8350361,0.8414634,-250000000,Latin America & Caribbean
2005,NIC,8,0.824,23498834732.9822,5438692,6954885516694.85,1303720000,7.000000021,0,13785.5673828125,14135.460799157714,14099.552799202838,14167382,113997027,0,0.6882063,0.8888889,-241100000,Latin America & Caribbean
2006,NIC,8,0.812,24474788235.0989,5513757,7839613419837.17,1311020000,0,0,13785.5673828125,14135.460799157714,14099.552799202838,763147,162719450,0,0.8247203,0.8592233,-265800000,Latin America & Caribbean
2007,NIC,9,0.729,25717300225.6604,5590066,8955257903305.3,1317885000,135.9999815,0,13785.5673828125,14135.460799157714,14099.552799202838,3389883,212783917,0,0.1360178,0.9565217,-366400000,Latin America & Caribbean
2008,NIC,9,0.717,26601042800.0842,5667436,9819501089971.55,1324655000,30.0000001,0,13785.5673828125,14135.460799157714,14099.552799202838,3465943,255613921,0,0.3557426,0.9247312,-608400000,Latin America & Caribbean
2009,NIC,9,0.717,25725126424.1754,5745538,10742409055886.5,1331260000,0.999999993,0,13785.5673828125,14135.460799157714,14099.552799202838,3254535,193255586,0,0.5662085,0.945122,-463000000,Latin America & Caribbean
2010,NIC,9,0.714,26859513303.6736,5824058,11884957832311.2,1337705000,77.00000047,0,13785.5673828125,14135.460799157714,14099.552799202838,7118511,299553520,0,0.2461217,0.8953488,-474800000,Latin America & Caribbean
2011,NIC,9,0.705,28556356713.2933,5903035,13020070209403.8,1345035000,18.00000003,0,13785.5673828125,14135.460799157714,14099.552799202838,24355972,422029098,0,0.8275444,0.8631579,-928600000,Latin America & Caribbean
2012,NIC,9,0.652,30411165761.3617,5982530,14043934216102.1,1354190000,8.999999992,0,13785.5673828125,14135.460799157714,14099.552799202838,115849948,466855864,0,0.79272,0.9127907,-712300000,Latin America & Caribbean
2013,NIC,9,0.596,31909676824.4025,6062462,15134607226924.2,1363240000,31.99999982,0,13785.5673828125,14135.460799157714,14099.552799202838,91822281,522915343,0,1.070338,0.9285714,-815000000,Latin America & Caribbean
2014,NIC,9,0.594,33436815297.801,6142734,16258467389928.8,1371860000,14.99999989,0,13785.5673828125,14135.460799157714,14099.552799202838,43368774,568133651,0,0.4459342,0.9166667,-982800000,Latin America & Caribbean
2015,NIC,9,0.593,35039126467.4626,6223234,17403279549482.5,1379860000,3.000000035,0,13785.5673828125,14135.460799157714,14099.552799202838,34733258,666244686,0,1.292812,0.8819444,-922000000,Latin America & Caribbean
2016,NIC,6,0.587,36638142395.6441,6303970,18595188781703.6,1387790000,0,0,13785.5673828125,14135.460799157714,14099.552799202838,17887411,624096977,0,1.034389,0.8421053,-923800000,Latin America & Caribbean
2017,NIC,6,0.542,38334779852.6713,6384843,19887033884256.7,1396215000,15.00000001,0,13785.5673828125,14135.460799157714,14099.552799202838,28400491,624142254,0,0.9648728,0.8478261,-970900000,Latin America & Caribbean
2002,CUW,NA,NA,3818710320.63342,129205,5152785033972.09,1280400000,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,Latin America & Caribbean
2003,CUW,NA,NA,3829715264.05167,131897,5670023166308.18,1288400000,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,Latin America & Caribbean
2004,CUW,NA,NA,3837698759.82485,134192,6243467841396.09,1296075000,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,Latin America & Caribbean
2005,CUW,NA,NA,3863657961.88697,137658,6954885516694.85,1303720000,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,Latin America & Caribbean
2006,CUW,NA,NA,3926864866.56938,141239,7839613419837.17,1311020000,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,Latin America & Caribbean
2007,CUW,NA,NA,4023856948.55491,144056,8955257903305.3,1317885000,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,Latin America & Caribbean
2008,CUW,NA,NA,4111900734.12154,145880,9819501089971.55,1324655000,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,Latin America & Caribbean
2009,CUW,NA,NA,4090053816.95796,146833,10742409055886.5,1331260000,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,Latin America & Caribbean
2010,CUW,NA,NA,4093420175.03156,148703,11884957832311.2,1337705000,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,Latin America & Caribbean
2011,CUW,NA,NA,4118496818.10952,150831,13020070209403.8,1345035000,NA,0,NA,NA,NA,199195,119342275,0,NA,NA,-99161452.51,Latin America & Caribbean
2012,CUW,NA,NA,4115783154.76302,152088,14043934216102.1,1354190000,NA,0,NA,NA,NA,146873,141784769,0,NA,NA,-58157541.9,Latin America & Caribbean
2013,CUW,NA,NA,4082375876.20136,153822,15134607226924.2,1363240000,NA,0,NA,NA,NA,1461285,79626488,0,NA,NA,-14446927.37,Latin America & Caribbean
2014,CUW,NA,NA,4033331826.25312,155909,16258467389928.8,1371860000,NA,0,NA,NA,NA,25837,85521412,0,NA,NA,-25452513.97,Latin America & Caribbean
2015,CUW,NA,NA,4045066750.97416,157980,17403279549482.5,1379860000,NA,0,NA,NA,NA,296132,91284925,0,NA,NA,-127804469.3,Latin America & Caribbean
2016,CUW,NA,NA,4009753016.28354,159664,18595188781703.6,1387790000,NA,0,NA,NA,NA,98412,72454298,0,NA,NA,-95363128.49,Latin America & Caribbean
2017,CUW,NA,NA,3940295041.56587,160175,19887033884256.7,1396215000,NA,0,NA,NA,NA,52137,74013418,0,NA,NA,-317955307.3,Latin America & Caribbean
2002,HND,7,0.779,28790587164.8006,6929267,5152785033972.09,1280400000,11,0,13543.2138671875,13804.165855545043,13766.95754609055,766016,58765564,0,0.3619595,0.7938144,-268667835.1,Latin America & Caribbean
2003,HND,7,0.789,30099706118.4787,7106323,5670023166308.18,1288400000,10,0,13543.2138671875,13804.165855545043,13766.95754609055,3378563,77870566,0,1.181108,0.8081395,-390579688.7,Latin America & Caribbean
2004,HND,7,0.789,31975610994.0599,7282953,6243467841396.09,1296075000,0,0,13543.2138671875,13804.165855545043,13766.95754609055,11663338,123139692,0,0.8950362,0.8116883,-552884521.8,Latin America & Caribbean
2005,HND,7,0.786,33910327064.1473,7458982,6954885516694.85,1303720000,7.999999994,0,13543.2138671875,13804.165855545043,13766.95754609055,14174299,133804832,0,0.7710732,0.869863,-600806555.2,Latin America & Caribbean
2006,HND,7,0.764,36137300831.6536,7634295,7839613419837.17,1311020000,3.999999999,0,13543.2138671875,13804.165855545043,13766.95754609055,18617199,223679114,0,0.8469574,0.8611111,-668507260.7,Latin America & Caribbean
2007,HND,7,0.765,38373595236.3599,7808520,8955257903305.3,1317885000,6.000000001,0,13543.2138671875,13804.165855545043,13766.95754609055,16083790,274279500,0,0.4948384,0.8901099,-926080633.1,Latin America & Caribbean
2008,HND,7,0.764,39997412334.6285,7980955,9819501089971.55,1324655000,66.99999962,0,13543.2138671875,13804.165855545043,13766.95754609055,16145947,323608995,0,0.5120776,0.8241758,-1007343559,Latin America & Caribbean
2009,HND,7,0.722,39024824105.0691,8150780,10742409055886.5,1331260000,7.999999994,0,13543.2138671875,13804.165855545043,13766.95754609055,50340014,212157509,0,0.4351749,0.8880597,-505263098.5,Latin America & Caribbean
2010,HND,7,0.681,40480895061.5572,8317467,11884957832311.2,1337705000,143.9999989,0,13543.2138671875,13804.165855545043,13766.95754609055,92628847,322142235,0,0.665948,0.8837209,-970575785.3,Latin America & Caribbean
2011,HND,7,0.692,42033616973.3577,8480670,13020070209403.8,1345035000,33.00000011,0,13543.2138671875,13804.165855545043,13766.95754609055,146713590,421888542,0,0.6447782,0.8510638,-1012297708,Latin America & Caribbean
2012,HND,7,0.688,43769053767.6593,8640692,14043934216102.1,1354190000,0.999999858,0,13543.2138671875,13804.165855545043,13766.95754609055,251073821,1056652554,0,0.9554166,0.8023256,-850958332.9,Latin America & Caribbean
2013,HND,7,0.692,44990893058.8619,8798524,15134607226924.2,1363240000,0,0,13543.2138671875,13804.165855545043,13766.95754609055,234871499,799036771,0,0.4755278,0.8515625,-991605737,Latin America & Caribbean
2014,HND,7,0.711,46366750814.2298,8955579,16258467389928.8,1371860000,3.999999998,0,13543.2138671875,13804.165855545043,13766.95754609055,161663898,686539344,0,0.8320401,0.8355263,-1314822449,Latin America & Caribbean
2015,HND,7,0.707,48147271125.4224,9112904,17403279549482.5,1379860000,0,0,13543.2138671875,13804.165855545043,13766.95754609055,35484685,853791995,0,0.2277315,0.7535211,-951580322.1,Latin America & Caribbean
2016,HND,7,0.704,50021631004.0765,9270794,18595188781703.6,1387790000,1,0,13543.2138671875,13804.165855545043,13766.95754609055,27846500,720486183,0,0.4852123,0.7217391,-900072751.5,Latin America & Caribbean
2017,HND,7,0.707,52444135530.2339,9429016,19887033884256.7,1396215000,13.00000001,0,13543.2138671875,13804.165855545043,13766.95754609055,23937992,844819930,0,0.458064,0.6638655,-1035017037,Latin America & Caribbean
2002,PRY,7,0.772,45019654248.4648,5531958,5152785033972.09,1280400000,1.000000003,0,18311.345703125,18567.043638035582,18553.678791960323,7873772,79031339,0,0.5271404,0.8069307,-5900000,Latin America & Caribbean
2003,PRY,8,0.787,46964838927.0002,5632983,5670023166308.18,1288400000,1.999999679,0,18311.345703125,18567.043638035582,18553.678791960323,12738574,126193000,0,0.8542543,0.8988764,-24900000,Latin America & Caribbean
2004,PRY,8,0.808,48870398926.0772,5730556,6243467841396.09,1296075000,1.000000031,0,18311.345703125,18567.043638035582,18553.678791960323,58288870,234939728,0,0.8074229,0.8674699,-27679000,Latin America & Caribbean
2005,PRY,8,0.808,49913044324.9159,5824095,6954885516694.85,1303720000,2.999999998,0,18311.345703125,18567.043638035582,18553.678791960323,58548738,252559844,0,0.6308634,0.8894737,-35500000,Latin America & Caribbean
2006,PRY,8,0.808,52312422860.0508,5913212,7839613419837.17,1311020000,1.000000072,0,18311.345703125,18567.043638035582,18553.678791960323,53668927,327496183,0,0.7423614,0.8899083,-114200000,Latin America & Caribbean
2007,PRY,8,0.808,55148605142.824,5998430,8955257903305.3,1317885000,0,0,18311.345703125,18567.043638035582,18553.678791960323,19675804,467840521,0,0.5200402,0.8846154,-202300000,Latin America & Caribbean
2008,PRY,8,0.804,58731219632.8468,6081296,9819501089971.55,1324655000,0.99999964,0,18311.345703125,18567.043638035582,18553.678791960323,25322919,763509266,0,0.4149984,0.844086,-262840000,Latin America & Caribbean
2009,PRY,8,0.828,58577850495.1486,6163970,10742409055886.5,1331260000,0.999999923,0,18311.345703125,18567.043638035582,18553.678791960323,27454101,513923533,0,0.303191,0.9177215,-71325000,Latin America & Caribbean
2010,PRY,8,0.834,65077198479.732,6248017,11884957832311.2,1337705000,1.00000005,0,18311.345703125,18567.043638035582,18553.678791960323,45614780,1050603918,0,0.5006009,0.8975904,-461965000,Latin America & Caribbean
2011,PRY,8,0.83,67866648777.7044,6333981,13020070209403.8,1345035000,1.999999783,0,18311.345703125,18567.043638035582,18553.678791960323,44493285,1248050527,0,0.3806622,0.9010989,-581242000,Latin America & Caribbean
2012,PRY,8,0.81,67386123645.4735,6421510,14043934216102.1,1354190000,10.99999906,0,18311.345703125,18567.043638035582,18553.678791960323,47841693,1335794864,0,0.6721349,0.8670886,-697081000,Latin America & Caribbean
2013,PRY,9,0.799,72974506422.6375,6510273,15134607226924.2,1363240000,4.999999851,0,18311.345703125,18567.043638035582,18553.678791960323,60670961,1356499622,0,0.6592397,0.78125,-245347000,Latin America & Caribbean
2014,PRY,9,0.806,76843059119.7061,6599524,16258467389928.8,1371860000,2.000000614,0,18311.345703125,18567.043638035582,18553.678791960323,55625086,1396244593,0,0.9108857,0.7987013,-411892000,Latin America & Caribbean
2015,PRY,9,0.798,79115424975.5924,6688746,17403279549482.5,1379860000,7.99999999,0,18311.345703125,18567.043638035582,18553.678791960323,41778476,1267967171,0,0.266356,0.7323944,-308129751.8,Latin America & Caribbean
2016,PRY,9,0.798,82492091751.5538,6777878,18595188781703.6,1387790000,5.999999972,0,18311.345703125,18567.043638035582,18553.678791960323,22380272,1169393366,0,0.4023778,0.7543103,-425334459,Latin America & Caribbean
2017,PRY,9,0.798,86460026414.3883,6867058,19887033884256.7,1396215000,0,0,18311.345703125,18567.043638035582,18553.678791960323,33021012,1560563591,0,0.3210186,0.6900826,-576181374.1,Latin America & Caribbean
2002,SLV,7,0.777,39680942588.3876,5962139,5152785033972.09,1280400000,6.000000047,0,13507.857421875,13861.813571708679,13825.13233552505,1899003,132573696,0,0.2207567,0.7944444,-495700000,Latin America & Caribbean
2003,SLV,7,0.776,40302105298.4903,5994075,5670023166308.18,1288400000,3.000000045,0,13507.857421875,13861.813571708679,13825.13233552505,2056472,157555832,0,0.9275499,0.8641975,-122600000,Latin America & Caribbean
2004,SLV,7,0.774,40660554030.8434,6023801,6243467841396.09,1296075000,2.000000062,0,13507.857421875,13861.813571708679,13825.13233552505,3786488,196883980,0,0.7035573,0.8597561,-366020000,Latin America & Caribbean
2005,SLV,7,0.777,41762616903.6063,6052124,6954885516694.85,1303720000,103.0000004,0,13507.857421875,13861.813571708679,13825.13233552505,10498823,193895970,0,0.6451152,0.8578947,-398240000,Latin America & Caribbean
2006,SLV,7,0.786,43577124461.7915,6079395,7839613419837.17,1311020000,4.999999983,0,13507.857421875,13861.813571708679,13825.13233552505,3890864,315224853,0,0.7246101,0.875,-267430000,Latin America & Caribbean
2007,SLV,7,0.789,44387530291.4595,6105810,8955257903305.3,1317885000,13.99999996,0,13507.857421875,13861.813571708679,13825.13233552505,4728493,353880185,0,0.4498634,0.8806818,-1455310000,Latin America & Caribbean
